File mem_tracer.c, line 89, storeCommands:main:global allocated new memory segment at address 0xaaaacf4c7300 to size 80.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cba90.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cba00.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cb980.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cb900.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cb870.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cb7e0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cb750.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cb6c0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cb630.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cb090.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cb000.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4caf70.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4caee0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cae50.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cadc0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cad30.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4caca0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cac10.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4cab80.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4caaf0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4caa60.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ca9d0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ca940.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ca8b0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ca820.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ca790.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ca700.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ca670.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ca5e0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ca2c0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ca230.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ca1a0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ca110.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4ca080.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4c9ff0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4c9f60.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4c9ed0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4c9e40.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4c9db0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4c9bd0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4c9b40.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:main:global allocated new memory segment at address 0xaaaacf4c9ab0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:main:global allocated new memory segment at address 0xaaaacf4c9a20.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:main:global allocated new memory segment at address 0xaaaacf4c9990.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:main:global allocated new memory segment at address 0xaaaacf4c9850.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:main:global allocated new memory segment at address 0xaaaacf4c97c0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:main:global allocated new memory segment at address 0xaaaacf4c9730.
File mem_tracer.c, line 73, printNodes:printNodes:main:global allocated new memory segment at address 0xaaaacf4c96a0.
File mem_tracer.c, line 73, printNodes:main:global allocated new memory segment at address 0xaaaacf4c9560.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4c9480.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4c9670.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4c9700.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4c9790.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4c9820.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4c9960.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4c99f0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4c9a80.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4c9b10.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4c9ba0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4c9d80.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4c9e10.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4c9ea0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4c9f30.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4c9fc0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ca050.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ca0e0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ca170.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ca200.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ca290.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ca5b0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ca640.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ca6d0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ca760.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ca7f0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ca880.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ca910.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ca9a0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4caa30.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4caac0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cab50.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cabe0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cac70.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cad00.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cad90.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cae20.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4caeb0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4caf40.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cafd0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cb060.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cb600.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cb690.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cb720.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cb7b0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cb840.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cb8d0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4c8370.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cb9d0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cba60.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cbaf0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cbb80.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cbc10.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cbca0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cbd30.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cbdc0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cbe50.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cbee0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cbf70.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cc000.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cc090.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cc120.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cc1b0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cc240.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cc2d0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cc360.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cc3f0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cc480.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cc510.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cc5a0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cc630.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cc6c0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cc750.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cc7e0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cc870.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cc900.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cc990.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cca20.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ccab0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ccb40.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ccbd0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cb0f0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cb180.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cb210.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cb2a0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cb330.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cb3c0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cb450.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cb4e0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cb570.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cd670.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cd700.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cd790.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cd820.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cd8b0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cd940.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cd9d0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cda60.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cdaf0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cdb80.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cdc10.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cdca0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cdd30.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cddc0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cde50.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cdee0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cdf70.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ce000.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ce090.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ce120.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ce1b0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ce240.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ce2d0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ce360.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ce3f0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ce480.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ce510.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ce5a0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ce630.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ce6c0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ce750.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ce7e0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ce870.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ce900.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ce990.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cea20.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ceab0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ceb40.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cebd0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cec60.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cecf0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ced80.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cee10.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ceea0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cef30.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cefc0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cf050.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cf0e0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cf170.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cf200.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cf290.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cf320.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cf3b0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cf440.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cf4d0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cf560.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cf5f0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cf680.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cf710.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cf7a0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cf830.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cf8c0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cf950.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cf9e0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cfa70.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cfb00.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cfb90.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cfc20.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cfcb0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cfd40.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cfdd0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ccc60.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cccf0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ccd80.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cce10.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cb960.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ccf10.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ccfa0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cd030.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cd0c0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cd150.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cd1e0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cd270.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cd300.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cd390.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cd420.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cd4b0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cd540.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cd5d0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d1270.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d1300.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d1390.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d1420.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d14b0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d1540.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d15d0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d1660.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d16f0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d1780.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d1810.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d18a0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d1930.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d19c0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4ccea0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d1ac0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d1a50.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d1bc0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d1c50.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d1ce0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d1d70.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d1e00.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d1e90.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d1f20.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d1fb0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d2040.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d20d0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d2160.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d1b50.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d2260.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d21f0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d2360.
